processor_millis;SDS011_pm25; SDS011_pm10;BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;Errors;;;;
496000;0;0;0;0;0;0;0;0;22;4;26;8;28;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
498000;0;0;0;0;0;0;0;0;22;4;26;8;28;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
500000;0;0;0;0;0;0;0;0;22;4;26;8;28;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
502000;0;0;0;0;0;0;0;0;22;4;26;8;28;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
504000;0;0;0;0;0;0;0;0;22;4;26;8;28;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
506000;0;0;0;0;0;0;0;0;22;4;26;8;28;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
508000;0;0;0;0;0;0;0;0;22;4;26;8;28;26;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
510000;0;0;0;0;0;0;0;0;22;4;26;8;28;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
512000;0;0;0;0;0;0;0;0;22;4;26;8;28;30;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
514000;0;0;0;0;0;0;0;0;22;4;26;8;28;32;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
516000;0;0;0;0;0;0;0;0;22;4;26;8;28;34;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
518000;0;0;0;0;0;0;0;0;22;4;26;8;28;36;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
520000;0;0;0;0;0;0;0;0;22;4;26;8;28;38;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
522000;0;0;0;0;0;0;0;0;22;4;26;8;28;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
524000;0;0;0;0;0;0;0;0;22;4;26;8;28;42;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
526000;0;0;0;0;0;0;0;0;22;4;26;8;28;44;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
528000;0;0;0;0;0;0;0;0;22;4;26;8;28;46;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
530000;0;0;0;0;0;0;0;0;22;4;26;8;28;48;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
532000;0;0;0;0;0;0;0;0;22;4;26;8;28;50;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
534000;0;0;0;0;0;0;0;0;22;4;26;8;28;52;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
536000;0;0;0;0;0;0;0;0;22;4;26;8;28;54;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
538000;0;0;0;0;0;0;0;0;22;4;26;8;28;56;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
540000;0;0;0;0;0;0;0;0;22;4;26;8;28;58;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
542000;0;0;0;0;0;0;0;0;22;4;26;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
544000;0;0;0;0;0;0;0;0;22;4;26;8;29;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
546000;0;0;0;0;0;0;0;0;22;4;26;8;29;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
548000;0;0;0;0;0;0;0;0;22;4;26;8;29;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
550000;0;0;0;0;0;0;0;0;22;4;26;8;29;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
552000;0;0;0;0;0;0;0;0;22;4;26;8;29;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
554000;0;0;0;0;0;0;0;0;22;4;26;8;29;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
556000;0;0;0;0;0;0;0;0;22;4;26;8;29;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
558000;0;0;0;0;0;0;0;0;22;4;26;8;29;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
560000;0;0;0;0;0;0;0;0;22;4;26;8;29;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
562000;0;0;0;0;0;0;0;0;22;4;26;8;29;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
564000;0;0;0;0;0;0;0;0;22;4;26;8;29;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
566000;0;0;0;0;0;0;0;0;22;4;26;8;29;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
568000;0;0;0;0;0;0;0;0;22;4;26;8;29;26;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
570000;0;0;0;0;0;0;0;0;22;4;26;8;29;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
572000;0;0;0;0;0;0;0;0;22;4;26;8;29;30;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
574000;0;0;0;0;0;0;0;0;22;4;26;8;29;32;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
576000;0;0;0;0;0;0;0;0;22;4;26;8;29;34;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
578000;0;0;0;0;0;0;0;0;22;4;26;8;29;36;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
580000;0;0;0;0;0;0;0;0;22;4;26;8;29;38;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
582000;0;0;0;0;0;0;0;0;22;4;26;8;29;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
584000;0;0;0;0;0;0;0;0;22;4;26;8;29;42;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
586000;0;0;0;0;0;0;0;0;22;4;26;8;29;44;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
588000;0;0;0;0;0;0;0;0;22;4;26;8;29;46;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
590000;0;0;0;0;0;0;0;0;22;4;26;8;29;48;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
592000;0;0;0;0;0;0;0;0;22;4;26;8;29;50;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
594000;0;0;0;0;0;0;0;0;22;4;26;8;29;52;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
596000;0;0;0;0;0;0;0;0;22;4;26;8;29;54;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
598000;0;0;0;0;0;0;0;0;22;4;26;8;29;56;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
600000;0;0;0;0;0;0;0;0;22;4;26;8;29;58;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
602000;0;0;0;0;0;0;0;0;22;4;26;8;30;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
604000;0;0;0;0;0;0;0;0;22;4;26;8;30;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
606000;0;0;0;0;0;0;0;0;22;4;26;8;30;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
608000;0;0;0;0;0;0;0;0;22;4;26;8;30;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
610000;0;0;0;0;0;0;0;0;22;4;26;8;30;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
612000;0;0;0;0;0;0;0;0;22;4;26;8;30;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
614000;0;0;0;0;0;0;0;0;22;4;26;8;30;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
616000;0;0;0;0;0;0;0;0;22;4;26;8;30;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
618000;0;0;0;0;0;0;0;0;22;4;26;8;30;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
620000;0;0;0;0;0;0;0;0;22;4;26;8;30;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
622000;0;0;0;0;0;0;0;0;22;4;26;8;30;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
624000;0;0;0;0;0;0;0;0;22;4;26;8;30;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
626000;0;0;0;0;0;0;0;0;22;4;26;8;30;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
628000;0;0;0;0;0;0;0;0;22;4;26;8;30;26;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
630000;0;0;0;0;0;0;0;0;22;4;26;8;30;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
632000;0;0;0;0;0;0;0;0;22;4;26;8;30;30;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
634000;0;0;0;0;0;0;0;0;22;4;26;8;30;32;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
636000;0;0;0;0;0;0;0;0;22;4;26;8;30;34;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
638000;0;0;0;0;0;0;0;0;22;4;26;8;30;36;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
640000;0;0;0;0;0;0;0;0;22;4;26;8;30;38;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
642000;0;0;0;0;0;0;0;0;22;4;26;8;30;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
644000;0;0;0;0;0;0;0;0;22;4;26;8;30;42;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
646000;0;0;0;0;0;0;0;0;22;4;26;8;30;44;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
648000;0;0;0;0;0;0;0;0;22;4;26;8;30;46;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
650000;0;0;0;0;0;0;0;0;22;4;26;8;30;48;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
652000;0;0;0;0;0;0;0;0;22;4;26;8;30;50;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
654000;0;0;0;0;0;0;0;0;22;4;26;8;30;52;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
656000;0;0;0;0;0;0;0;0;22;4;26;8;30;54;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
658000;0;0;0;0;0;0;0;0;22;4;26;8;30;56;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
660000;0;0;0;0;0;0;0;0;22;4;26;8;30;58;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
662000;0;0;0;0;0;0;0;0;22;4;26;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
664000;0;0;0;0;0;0;0;0;22;4;26;8;31;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
666000;0;0;0;0;0;0;0;0;22;4;26;8;31;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
668000;0;0;0;0;0;0;0;0;22;4;26;8;31;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
670000;0;0;0;0;0;0;0;0;22;4;26;8;31;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
672000;0;0;0;0;0;0;0;0;22;4;26;8;31;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
674000;0;0;0;0;0;0;0;0;22;4;26;8;31;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
676000;0;0;0;0;0;0;0;0;22;4;26;8;31;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
678000;0;0;0;0;0;0;0;0;22;4;26;8;31;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
680000;0;0;0;0;0;0;0;0;22;4;26;8;31;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
682000;0;0;0;0;0;0;0;0;22;4;26;8;31;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
684000;0;0;0;0;0;0;0;0;22;4;26;8;31;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
686000;0;0;0;0;0;0;0;0;22;4;26;8;31;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
688000;0;0;0;0;0;0;0;0;22;4;26;8;31;26;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
690000;0;0;0;0;0;0;0;0;22;4;26;8;31;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
692000;0;0;0;0;0;0;0;0;22;4;26;8;31;30;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
694000;0;0;0;0;0;0;0;0;22;4;26;8;31;32;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
696000;0;0;0;0;0;0;0;0;22;4;26;8;31;34;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
698000;0;0;0;0;0;0;0;0;22;4;26;8;31;36;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
700000;0;0;0;0;0;0;0;0;22;4;26;8;31;38;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
702000;0;0;0;0;0;0;0;0;22;4;26;8;31;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
704000;0;0;0;0;0;0;0;0;22;4;26;8;31;42;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
706000;0;0;0;0;0;0;0;0;22;4;26;8;31;44;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
708000;0;0;0;0;0;0;0;0;22;4;26;8;31;46;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
710000;0;0;0;0;0;0;0;0;22;4;26;8;31;48;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
712000;0;0;0;0;0;0;0;0;22;4;26;8;31;50;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
714000;0;0;0;0;0;0;0;0;22;4;26;8;31;52;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
716000;0;0;0;0;0;0;0;0;22;4;26;8;31;54;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
718000;0;0;0;0;0;0;0;0;22;4;26;8;31;56;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
720000;0;0;0;0;0;0;0;0;22;4;26;8;31;58;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
722000;0;0;0;0;0;0;0;0;22;4;26;8;32;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
724000;0;0;0;0;0;0;0;0;22;4;26;8;32;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
726000;0;0;0;0;0;0;0;0;22;4;26;8;32;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
728000;0;0;0;0;0;0;0;0;22;4;26;8;32;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
730000;0;0;0;0;0;0;0;0;22;4;26;8;32;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
732000;0;0;0;0;0;0;0;0;22;4;26;8;32;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
734000;0;0;0;0;0;0;0;0;22;4;26;8;32;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
736000;0;0;0;0;0;0;0;0;22;4;26;8;32;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
738000;0;0;0;0;0;0;0;0;22;4;26;8;32;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
740000;0;0;0;0;0;0;0;0;22;4;26;8;32;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
742000;0;0;0;0;0;0;0;0;22;4;26;8;32;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
744000;0;0;0;0;0;0;0;0;22;4;26;8;32;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
746000;0;0;0;0;0;0;0;0;22;4;26;8;32;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
748000;0;0;0;0;0;0;0;0;22;4;26;8;32;26;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
750000;0;0;0;0;0;0;0;0;22;4;26;8;32;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
752000;0;0;0;0;0;0;0;0;22;4;26;8;32;30;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
754000;0;0;0;0;0;0;0;0;22;4;26;8;32;32;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
756000;0;0;0;0;0;0;0;0;22;4;26;8;32;34;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
758000;0;0;0;0;0;0;0;0;22;4;26;8;32;36;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
760000;0;0;0;0;0;0;0;0;22;4;26;8;32;38;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
762000;0;0;0;0;0;0;0;0;22;4;26;8;32;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
764000;0;0;0;0;0;0;0;0;22;4;26;8;32;42;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
766000;0;0;0;0;0;0;0;0;22;4;26;8;32;44;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
768000;0;0;0;0;0;0;0;0;22;4;26;8;32;46;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
770000;0;0;0;0;0;0;0;0;22;4;26;8;32;48;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
772000;0;0;0;0;0;0;0;0;22;4;26;8;32;50;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
774000;0;0;0;0;0;0;0;0;22;4;26;8;32;52;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
776000;0;0;0;0;0;0;0;0;22;4;26;8;32;54;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
778000;0;0;0;0;0;0;0;0;22;4;26;8;32;56;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
780000;0;0;0;0;0;0;0;0;22;4;26;8;32;58;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
782000;0;0;0;0;0;0;0;0;22;4;26;8;33;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
784000;0;0;0;0;0;0;0;0;22;4;26;8;33;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
786000;0;0;0;0;0;0;0;0;22;4;26;8;33;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
788000;0;0;0;0;0;0;0;0;22;4;26;8;33;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
790000;0;0;0;0;0;0;0;0;22;4;26;8;33;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
792000;0;0;0;0;0;0;0;0;22;4;26;8;33;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
794000;0;0;0;0;0;0;0;0;22;4;26;8;33;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
796000;0;0;0;0;0;0;0;0;22;4;26;8;33;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
798000;0;0;0;0;0;0;0;0;22;4;26;8;33;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
800000;0;0;0;0;0;0;0;0;22;4;26;8;33;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
802000;0;0;0;0;0;0;0;0;22;4;26;8;33;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
804000;0;0;0;0;0;0;0;0;22;4;26;8;33;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
806000;0;0;0;0;0;0;0;0;22;4;26;8;33;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
808000;0;0;0;0;0;0;0;0;22;4;26;8;33;26;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
810000;0;0;0;0;0;0;0;0;22;4;26;8;33;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
812000;0;0;0;0;0;0;0;0;22;4;26;8;33;30;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
814000;0;0;0;0;0;0;0;0;22;4;26;8;33;32;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
816000;0;0;0;0;0;0;0;0;22;4;26;8;33;34;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
818000;0;0;0;0;0;0;0;0;22;4;26;8;33;36;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
820000;0;0;0;0;0;0;0;0;22;4;26;8;33;38;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
822000;0;0;0;0;0;0;0;0;22;4;26;8;33;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
824000;0;0;0;0;0;0;0;0;22;4;26;8;33;42;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
826000;0;0;0;0;0;0;0;0;22;4;26;8;33;44;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
828000;0;0;0;0;0;0;0;0;22;4;26;8;33;46;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
830000;0;0;0;0;0;0;0;0;22;4;26;8;33;48;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
832000;0;0;0;0;0;0;0;0;22;4;26;8;33;50;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
834000;0;0;0;0;0;0;0;0;22;4;26;8;33;52;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
836000;0;0;0;0;0;0;0;0;22;4;26;8;33;54;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
838000;0;0;0;0;0;0;0;0;22;4;26;8;33;56;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
840000;0;0;0;0;0;0;0;0;22;4;26;8;33;58;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
842000;0;0;0;0;0;0;0;0;22;4;26;8;34;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
844000;0;0;0;0;0;0;0;0;22;4;26;8;34;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
846000;0;0;0;0;0;0;0;0;22;4;26;8;34;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
848000;0;0;0;0;0;0;0;0;22;4;26;8;34;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
850000;0;0;0;0;0;0;0;0;22;4;26;8;34;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
852000;0;0;0;0;0;0;0;0;22;4;26;8;34;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
854000;0;0;0;0;0;0;0;0;22;4;26;8;34;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
856000;0;0;0;0;0;0;0;0;22;4;26;8;34;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
858000;0;0;0;0;0;0;0;0;22;4;26;8;34;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
860000;0;0;0;0;0;0;0;0;22;4;26;8;34;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
862000;0;0;0;0;0;0;0;0;22;4;26;8;34;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
864000;0;0;0;0;0;0;0;0;22;4;26;8;34;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
866000;0;0;0;0;0;0;0;0;22;4;26;8;34;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
868000;0;0;0;0;0;0;0;0;22;4;26;8;34;26;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
870000;0;0;0;0;0;0;0;0;22;4;26;8;34;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
872000;0;0;0;0;0;0;0;0;22;4;26;8;34;30;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
874000;0;0;0;0;0;0;0;0;22;4;26;8;34;32;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
876000;0;0;0;0;0;0;0;0;22;4;26;8;34;34;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
878000;0;0;0;0;0;0;0;0;22;4;26;8;34;36;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
880000;0;0;0;0;0;0;0;0;22;4;26;8;34;38;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
882000;0;0;0;0;0;0;0;0;22;4;26;8;34;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
884000;0;0;0;0;0;0;0;0;22;4;26;8;34;42;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
886000;0;0;0;0;0;0;0;0;22;4;26;8;34;44;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
888000;0;0;0;0;0;0;0;0;22;4;26;8;34;46;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
890000;0;0;0;0;0;0;0;0;22;4;26;8;34;48;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
892000;0;0;0;0;0;0;0;0;22;4;26;8;34;50;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
894000;0;0;0;0;0;0;0;0;22;4;26;8;34;52;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
896000;0;0;0;0;0;0;0;0;22;4;26;8;34;54;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
898000;0;0;0;0;0;0;0;0;22;4;26;8;34;56;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
900000;0;0;0;0;0;0;0;0;22;4;26;8;34;58;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
902000;0;0;0;0;0;0;0;0;22;4;26;8;35;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
904000;0;0;0;0;0;0;0;0;22;4;26;8;35;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
906000;0;0;0;0;0;0;0;0;22;4;26;8;35;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
908000;0;0;0;0;0;0;0;0;22;4;26;8;35;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
910000;0;0;0;0;0;0;0;0;22;4;26;8;35;8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
912000;0;0;0;0;0;0;0;0;22;4;26;8;35;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
914000;0;0;0;0;0;0;0;0;22;4;26;8;35;12;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
916000;0;0;0;0;0;0;0;0;22;4;26;8;35;14;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
918000;0;0;0;0;0;0;0;0;22;4;26;8;35;16;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
920000;0;0;0;0;0;0;0;0;22;4;26;8;35;18;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
922000;0;0;0;0;0;0;0;0;22;4;26;8;35;20;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
924000;0;0;0;0;0;0;0;0;22;4;26;8;35;22;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
926000;0;0;0;0;0;0;0;0;22;4;26;8;35;24;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
928000;0;0;0;0;0;0;0;0;22;4;26;8;35;26;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
930000;0;0;0;0;0;0;0;0;22;4;26;8;35;28;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
932000;0;0;0;0;0;0;0;0;22;4;26;8;35;30;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
934000;0;0;0;0;0;0;0;0;22;4;26;8;35;32;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
936000;0;0;0;0;0;0;0;0;22;4;26;8;35;34;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
938000;0;0;0;0;0;0;0;0;22;4;26;8;35;36;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
940000;0;0;0;0;0;0;0;0;22;4;26;8;35;38;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
942000;0;0;0;0;0;0;0;0;22;4;26;8;35;40;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
944000;0;0;0;0;0;0;0;0;22;4;26;8;35;42;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
